3,1.039735099,1.193548387,9.084745763,5.949152542,11.90322581
3,0.452380952,1.1,21.97260274,9.575342466,13.2
3,0.603305785,1.583333333,6.808139535,4.825581395,8.722222222
3,1.857142857,2.863636364,11.15909091,6.045454545,18.59090909
3,2.015706806,2.727272727,6.56557377,4.43442623,20.09090909
3,1.238709677,1.870967742,10.04724409,5.88976378,11.35483871
3,0.208955224,1.210526316,7.923076923,4,8.473684211
3,1.142857143,1.8125,12.69724771,7.706422018,11.375
3,0.21686747,0.653846154,11.28440367,5.321100917,7.730769231
3,0.955555556,1.777777778,13.39837398,8.609756098,16.66666667
3,0.693877551,1.555555556,7.698630137,5.198630137,9.296296296
3,0.703703704,1.35,13.44660194,6.601941748,9.5
3,1.070175439,1.9,12.11392405,5.607594937,14.5
3,0.84,1.466666667,14.00787402,6.692913386,9.166666667
3,0.336842105,0.777777778,12.61904762,5.895238095,8.296296296
3,0.921052632,1.647058824,9.607142857,6.098214286,11.35294118
3,0.851851852,1.307692308,18.18181818,9.454545455,11.07692308
3,2.018018018,2.538461538,13.13868613,7.751824818,21.07692308
3,0.588235294,0.888888889,23.52702703,12.01351351,8.666666667
3,1.317757009,1.772727273,12.63636364,7.227272727,11.77272727
3,1.045454545,2.052631579,9.333333333,4.647619048,11.78947368
3,0.888888889,1.578947368,12.46551724,6.612068966,11.21052632
3,0.640776699,1.789473684,13.49206349,12.33333333,15.31578947
3,1.496774194,2,8.397660819,4.497076023,18.73684211
3,1.410891089,2.685714286,12.12142857,4.785714286,12.71428571
3,0.840909091,2,13.08333333,8.527777778,12.94117647
3,1.329545455,1.859375,7.181818182,5.023715415,11.859375
3,1.965517241,2.611111111,4.752688172,4.827956989,16.80555556
3,1.690265487,2.35,11.34615385,5.019230769,12.95
3,1.864498645,2.459016393,6.587743733,6.95821727,14.08196721
3,2.176,3.2,10.52803738,7.028037383,25.8
3,1.174107143,1.974358974,3.244897959,3.394557823,12.1025641
3,1.25,1.851851852,4.155339806,3.524271845,12.77777778
3,1.130434783,1.620689655,3.798319328,3.655462185,11.72413793
3,0.409799555,1.090909091,3.387323944,3.514084507,7.495867769
3,1.069444444,1.653846154,3.419847328,3.58778626,12.19230769
3,1.088888889,1.523809524,2.848056537,3.371024735,14.45238095
4,1.369127517,1.194444444,1.528409091,3.3125,10.52777778
4,0.791878173,1.2,5.804469274,4.150837989,8.04
4,2.053097345,2.03030303,12.25748503,7.215568862,15.15151515
4,1.474576271,2.35,11.2734375,7.0078125,14.35
4,1.725067385,2.634920635,5.579454254,5.608346709,16.96825397
4,1.328125,2.25,17.03296703,7.802197802,14.2
4,0.253164557,0.84,9.310679612,4.912621359,7.84
4,0.956521739,1.714285714,12.23113208,9.528301887,11.28571429
4,1.112318841,1.4,12.00487805,8.487804878,10.83636364
4,1.626865672,2.777777778,12.97931034,7.95862069,22.44444444
4,1.566666667,2.318181818,10.73509934,7.139072848,12.90909091
4,1.6,1.941176471,10.46153846,7.816568047,15.23529412
4,0.822033898,1.344827586,7.593939394,4.793939394,10.65517241
4,2.137254902,2.947368421,7.630705394,6.692946058,21.94736842
4,1.398058252,2.045454545,6.442622951,4.532786885,11.40909091
4,1.364583333,2,6.136150235,5.441314554,16.38888889
4,1.833333333,2.285714286,16.86861314,9.700729927,19.28571429
4,1.146276596,1.909090909,2.367697595,2.979381443,12.98484848
4,1,1.535211268,2.417808219,3.123287671,11.69014085
4,0.44991511,1.139240506,2.099029126,3.201941748,8.259493671
4,0.409799555,1.090909091,2.397849462,3.272401434,7.462809917
4,0.938718663,1.438356164,2.983651226,3.482288828,11.43835616
5,2.830713422,2.885714286,1.458270106,3.402124431,26.51428571
5,2.276672694,2.343283582,5.070993915,5.273833671,18.55223881
5,0.855491329,1.80952381,6.636363636,4.069518717,10.07142857
5,2.162740899,2.483870968,3.180778032,3.592677346,17.58064516
5,1.992509363,2.416666667,9.896039604,6.297029703,16.36111111
5,1.886850153,2.352941176,3.73556231,3.811550152,14.82352941
5,1.211267606,2.071428571,9.057692308,8.153846154,13.92857143
5,1.955773956,2.419354839,8.090909091,6.289772727,15.40322581
5,1.123529412,2.060606061,12.33478261,8.186956522,13.06060606
5,1.291666667,2.136363636,6.714285714,4.142857143,13.90909091
5,1.754385965,2.461538462,8.923664122,5.236641221,14.96153846
5,1.538461538,2.75,8.252293578,6.894495413,13.16666667
5,1.661399549,2.25974026,4.389150943,4.54009434,13.22077922
5,1.638629283,2.396551724,8.571830986,7.045070423,13.37931034
5,1.320512821,2.09375,8.504587156,7.032110092,12.5
5,1.415570175,2.021582734,1.865319865,2.986531987,14.23021583
5,1.330804249,2.074766355,1.972891566,3.368975904,14.43925234
5,1.141263941,1.791666667,3.295180723,3.379518072,11.8125
6,1.995995996,2.313559322,1.39869281,3.377995643,18.86440678
6,1.796581197,2.588235294,3.009615385,3.442307692,20.07352941
6,2.126436782,2.3125,4.91580756,4.336769759,23.60416667
6,2.629005059,2.910714286,4.19379845,4.441860465,23.75
6,2.061818182,2.8125,6.522727273,4.733766234,21.53125
6,2.16988417,3.074074074,5.772972973,4.781081081,25.74074074
6,2.462132921,3.279411765,3.705544933,4.087954111,22.39705882
6,2.780839895,3.176470588,4.213296399,4.765927978,26.64705882
6,1.725366876,2.038961039,4.319742489,5.145922747,14
6,1.166666667,2.142857143,6.552147239,4.466257669,11.28571429
6,1.735955056,2.532258065,7.242346939,5.487244898,14.62903226
6,2.136263736,2.428571429,7.125641026,5.915384615,16.85714286
6,1.586206897,2.1,8.324324324,6.996621622,16.33333333
6,1.771929825,2.333333333,8.779614325,7.330578512,16.83333333
6,2.123404255,2.396825397,6.297435897,4.853846154,16.53968254
6,2.28442029,2.308823529,5.213279678,5.428571429,18.32352941
6,2.308270677,2.65625,5.174311927,5.993883792,20.28125
6,1.574468085,2.5,8.495762712,8,20.3125
6,2.137254902,2.947368421,7.630705394,6.692946058,21.94736842
6,1.84173913,2.329787234,2.386694387,3.328482328,13.78723404
6,2.013078471,2.361111111,2.295744681,3.514893617,20.7037037
6,2.14532872,3.15625,4.652830189,3.777358491,21.40625
6,1.569620253,2.233333333,7.099547511,4.389140271,14.86666667
6,2.011261261,2.363636364,3.808933002,3.652605459,15.37878788
6,1.267123288,2.172413793,8.841666667,6.054166667,14.31034483
6,2.054913295,2.387096774,3.437229437,4.062049062,18.32258065
6,1.918429003,2.511111111,4.159744409,4.047923323,16.31111111
6,2.122362869,1.814814815,6.41509434,5.031446541,18.74074074
6,0.359649123,1.761904762,3.122302158,3.410071942,7.285714286
7,2.376518219,2.173913043,1.299363057,3.35881104,24.10869565
7,1.958685446,2.335714286,6.051515152,5.706060606,17.02142857
7,2.458388375,3.328947368,5.978807947,5.61589404,24.25
7,1.836805556,2.369747899,4.478896104,4.790584416,16.16806723
7,2.651125402,3.290909091,2.82919708,3.62919708,27.8
7,1.944844125,2.34375,8.83143508,8.182232346,15.3125
7,1.725366876,2.038961039,4.319742489,5.145922747,14
7,2.342342342,2.228571429,13.875,9.058189655,18.37142857
7,1.592369478,2.340909091,4.794545455,5.172727273,12.90909091
7,2.011857708,2.5,4.786447639,4.954825462,14.825
7,2.353944563,2.258064516,8.157534247,7.570776256,18.12903226
7,1.566666667,2.451612903,11.19277108,8.168674699,15.09677419
7,1.975446429,2.6,7.141906874,6.456762749,14.84285714
7,2.760869565,3.12,7.08423913,5.766304348,28.2
7,2.273049645,2.533333333,7.265957447,5.382978723,21.8
7,1.809302326,2.423913043,4.658227848,4.560578662,15.95652174
7,2.047619048,2.169230769,2.484375,3.430555556,19.13846154
7,2.145785877,2.274193548,11.33858268,7.75984252,15.43548387
7,2.181176471,2.268965517,4.220930233,4.448320413,18.91724138
8,2.738963532,2.543478261,1.808126411,3.182844244,26.97826087
8,2.355714286,2.880597015,3.697012802,3.776671408,25.37313433
8,3.087552743,3.352112676,5.423622047,5.927559055,30.52112676
8,1.879089616,2.099099099,5.79144385,6.830659537,13.99099099
8,1.934911243,2.113636364,5.844210526,6.16,16.625
8,1.49704142,2.310344828,5.035532995,4.954314721,14.10344828
8,2.026567481,2.343065693,2.654867257,3.779646018,16.89051095
8,2.229957806,2.326923077,2.743888242,3.565774156,21.09615385
8,2.069742489,2.466257669,3.215429403,3.442503639,12.81595092
8,2.880923451,2.555555556,3.524520256,3.70575693,28.6984127
